sites_ID;Class;Order;Family;Subfamily;Tribe;Genus;Species;Species Authors;;Wing size
bor1047;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1052;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1053;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1054;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1055;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1056;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1058;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1060;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1062;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1063;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1065;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1067;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1069;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1072;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1073;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1074;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1078;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1080;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1084;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1087;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1042;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1018;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1082;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1075;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1089;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1091;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1092;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1093;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1094;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1095;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1097;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1101;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1102;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1105;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1106;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1108;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1114;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1119;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1113;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1120;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1122;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;41.04
bor1039;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1011;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1035;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1041;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1077;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1078;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1081;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1082;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1092;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1119;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_lea;(Cramer, 1777);;
bor1019;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1039;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1027;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1028;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1031;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1035;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1036;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1037;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1041;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1076;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1077;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1078;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1079;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1080;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1081;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1088;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1083;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1084;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1085;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1086;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1087;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1082;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1075;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1116;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1119;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_libye;(Linnaeus, 1767);;25.34
bor1041;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_ocypete;(Fabricius, 1776);;
bor1057;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1008;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1011;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1041;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1047;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1063;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1065;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1089;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1092;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1093;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1094;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1096;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1105;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1107;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1113;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Magneuptychia;Magneuptychia_pallema;(Schaus, 1902);;22.78
bor1048;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1006;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1009;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1011;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1013;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1014;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1015;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1070;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1089;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1092;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1093;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1094;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1097;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1114;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Elymniini;Manataria;Manataria_hercyna;(Hübner, [1821]);;45.54
bor1048;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1049;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1050;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1006;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1051;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1057;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1019;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1021;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1045;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1046;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1003;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1007;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1008;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1009;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1011;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1013;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1014;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1015;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1025;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1026;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1027;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1033;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1035;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1041;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1047;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1058;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1059;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1060;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1069;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1078;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1088;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1084;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1086;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1042;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1082;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1075;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1089;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1093;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1096;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1097;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1107;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1114;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1115;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1119;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1113;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1120;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1121;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1122;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(Hübner, [1819]);;31.94
bor1048;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1049;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1050;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1051;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1057;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1019;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1023;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1024;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1046;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1005;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1008;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1027;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1032;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1033;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1040;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1041;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1043;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1044;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1047;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1053;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1054;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1055;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1056;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1058;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1065;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1067;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1070;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1073;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1074;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1080;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1042;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1018;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1075;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1095;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1101;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1102;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1105;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
bor1106;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(Hübner, [1825]);;31.52
